gene	earlyCount	lateCount	pVal	pVal.adj	percentChange	logChange	plotScore	geneLabel
TLK1	128	39	0.10932840058360496	0.6600729620774266	36.879501028806594	-0.4529064058474863	0.4154049014695508	
ATP10D	48	17	0.11008272623224609	0.6630354259124162	59.1077960676726	-0.6700045275144211	0.4109268574750107	
MAP4K3	113	35	0.11072580522476701	0.6664518463584905	39.14684924190006	-0.4766082415150168	0.40578739049781937	
NDUFS1	23	10	0.11076337809021632	0.6664518463584905	95.324148625275825	-0.9658703258155873	0.40578739049781937	
STARD7	84	27	0.1113484253711957	0.6692866222695246	44.40035273368608	-0.5300742663699463	0.4015428767198134	
CCDC7	59	20	0.11178445325991364	0.6705355335667408	52.286624351909985	-0.606789232510759	0.3996785820393564	
CD44	59	20	0.11178445325991364	0.6705355335667408	52.286624351909985	-0.606789232510759	0.3996785820393564	
DDI2	59	20	0.11178445325991364	0.6705355335667408	52.286624351909985	-0.606789232510759	0.3996785820393564	
NDUFV2-AS1	40	15	0.11443852004327569	0.6812396398320834	68.46707818930042	-0.7524666877063941	0.3838411407062524	
RRN3P1	40	15	0.1144301150688962	0.6812396398320834	68.46707818930042	-0.7524666877063941	0.3838411407062524	
TANC2	152	45	0.11740317255069027	0.6814937851171622	33.0003248862898	-0.411429769871327	0.3834681473043553	
THOC1	31	12	0.1151905295761733	0.6814937851171622	73.90150006637461	-0.7982703773195188	0.3834681473043553	
FBXL17	255	71	0.1159495962263502	0.6814937851171622	25.084052825519787	-0.3228978696310622	0.3834681473043553	
SESN1	63	21	0.1217595951283372	0.6814937851171622	49.74851394604479	-0.5825416862640813	0.3834681473043553	
TRIM33	73	24	0.11525802684864007	0.6814937851171622	47.69716443993461	-0.5626421288263768	0.3834681473043553	
CDC73	151	45	0.11624952008854543	0.6814937851171622	33.881121739841404	-0.4209525439898337	0.3834681473043553	
RRN3P2	121	37	0.12251553057256294	0.6814937851171622	37.37260370257005	-0.4580943153395933	0.3834681473043553	
PPP4C	24	10	0.11776815526415157	0.6814937851171622	87.18564243255601	-0.9044697811514442	0.3834681473043553	
ZNF652	73	24	0.11525802684864007	0.6814937851171622	47.69716443993461	-0.5626421288263768	0.3834681473043553	
TMEM241	24	10	0.11776815526415157	0.6814937851171622	87.18564243255601	-0.9044697811514442	0.3834681473043553	
SPAG16	52	18	0.12240455007932409	0.6814937851171622	55.50807217473886	-0.6369894702864582	0.3834681473043553	
LINC01684	31	12	0.1151905295761733	0.6814937851171622	73.90150006637461	-0.7982703773195188	0.3834681473043553	
SEZ6L	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
C3orf58	17	8	0.1147193714748618	0.6814937851171622	111.40966674735738	-1.0800413457348985	0.3834681473043553	
CAMK2D	240	67	0.1220504091067568	0.6814937851171622	25.41438042981253	-0.3267027818344917	0.3834681473043553	
TRAF3IP2-AS1	12	6	0.12262387090055382	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
DNAH11	24	10	0.11776815526415157	0.6814937851171622	87.18564243255601	-0.9044697811514442	0.3834681473043553	
MTUS1	24	10	0.11776815526415157	0.6814937851171622	87.18564243255601	-0.9044697811514442	0.3834681473043553	
DAB2IP	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
POMT1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
ATP11C	73	24	0.11525802684864007	0.6814937851171622	47.69716443993461	-0.5626421288263768	0.3834681473043553	
PRPS1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
PTPN22	50	18	0.1152457284785247	0.6814937851171622	61.72839506172839	-0.6935729986528256	0.3834681473043553	
NECAP2	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
HEATR5A	41	15	0.11901835407166392	0.6814937851171622	64.35812506273211	-0.7168427779756728	0.3834681473043553	
TMEM143	24	10	0.11776815526415157	0.6814937851171622	87.18564243255601	-0.9044697811514442	0.3834681473043553	
RPRD1B	24	10	0.11776815526415157	0.6814937851171622	87.18564243255601	-0.9044697811514442	0.3834681473043553	
PLSCR2	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
PGM3	12	6	0.12262132898094402	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
NDUFAF4	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
FRG1HP	62	21	0.11790756411117356	0.6814937851171622	52.16381255807777	-0.605625299377123	0.3834681473043553	
CCDC60	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
ZNF423	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
ZNF547	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
MOB3B	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
MYPN	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
PAFAH1B2	31	12	0.1151905295761733	0.6814937851171622	73.90150006637461	-0.7982703773195188	0.3834681473043553	
PHF23	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
ADGRV1	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
ZFP64	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
PAXBP1-AS1	12	6	0.12262976661832456	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
TIPARP	17	8	0.1147193714748618	0.6814937851171622	111.40966674735738	-1.0800413457348985	0.3834681473043553	
CLNK	17	8	0.1147193714748618	0.6814937851171622	111.40966674735738	-1.0800413457348985	0.3834681473043553	
MSH3	88	28	0.1187566294936697	0.6814937851171622	42.9417633121337	-0.515427490405545	0.3834681473043553	
AGAP3	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
MSRA	24	10	0.11776815526415157	0.6814937851171622	87.18564243255601	-0.9044697811514442	0.3834681473043553	
SMARCA1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
NEDD1	61	21	0.11499790801534449	0.6814937851171622	54.65830128853807	-0.6290842722011118	0.3834681473043553	
RDH11	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
MBP	24	10	0.11776815526415157	0.6814937851171622	87.18564243255601	-0.9044697811514442	0.3834681473043553	
SLC25A48	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
KDM1B	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
TCAF2	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
ZNF449	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
ABRAXAS1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
LOC101927437	12	6	0.12262812073264658	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
REC114	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
STAM2	24	10	0.11776815526415157	0.6814937851171622	87.18564243255601	-0.9044697811514442	0.3834681473043553	
PARD3	41	15	0.11901835407166392	0.6814937851171622	64.35812506273211	-0.7168427779756728	0.3834681473043553	
ALCAM	17	8	0.1147193714748618	0.6814937851171622	111.40966674735738	-1.0800413457348985	0.3834681473043553	
PPARGC1A	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
CREB3	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
LRRC36	24	10	0.11776815526415157	0.6814937851171622	87.18564243255601	-0.9044697811514442	0.3834681473043553	
LOC100506274	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
AGMO	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
VWF	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
SLFN12L	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
SORBS1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
ALG10B	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
BARD1	52	18	0.12240455007932409	0.6814937851171622	55.50807217473886	-0.6369894702864582	0.3834681473043553	
LINC02446	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
ZBTB7C	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
ACVR1C	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
FAM53B	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
ZNF77	31	12	0.1151905295761733	0.6814937851171622	73.90150006637461	-0.7982703773195188	0.3834681473043553	
KIT	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
GTF2IP23	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
TMC5	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
GMIP	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
BTD	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
LOC440040	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
SLC5A10	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
NRROS	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
ZNF202	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
LOC101929057	12	6	0.1226271625093011	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
LINC02141	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
BASP1-AS1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
LOC101929099	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
DPP9-AS1	4	3	0.12162267438582207	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
MYNN	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
NIFK-AS1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
ATG9A	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
MIER3	12	6	0.12262153753638173	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
GNL3L	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
CTSK	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
CDKL3	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
SOX30	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
LOC101927668	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
LINC00535	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
TCF7L2	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
FUNDC1	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
NCAM1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
PIP4K2C	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
PDCD6	12	6	0.12262345381561812	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
PPP1CA	12	6	0.12262393289943896	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
GGA2	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
INMT-MINDY4	4	3	0.12162267438582207	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
MINDY4	4	3	0.12162267438582207	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
IL1RAPL1	12	6	0.12262180804449019	0.6814937851171622	124.6227709190672	-1.1675041869852378	0.3834681473043553	
STX3	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
MRPS23	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
RAPGEF4	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
MYLK	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
LRRN1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
GBA3	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
CCDC77	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
N4BP3	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
ARMC3	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
CCNDBP1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
SLC2A14	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
RGPD5	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
MTFR1L	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
LOC100507291	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
RIMBP2	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
COL4A3	4	3	0.121618657311331	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
GUCY1A1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
AK7	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
FAM163A	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
JAKMIP1	4	3	0.12161792476355227	0.6814937851171622	236.93415637860085	-1.7524666877063941	0.3834681473043553	
FBXW7	138	41	0.12277449669321348	0.6814941476816021	33.47150156060515	-0.4165317348251524	0.3834676152901956	
VPS8	243	68	0.12386074219557436	0.6870769204230265	25.714801831247474	-0.3301545246297962	0.37530902734621546	
ITSN1	18	8	0.1245325132553755	0.6870769204230265	99.66468526139309	-0.9975791855429256	0.37530902734621546	
PLA2G16	18	8	0.1245325132553755	0.6870769204230265	99.66468526139309	-0.9975791855429256	0.37530902734621546	
SLC15A4	18	8	0.1245325132553755	0.6870769204230265	99.66468526139309	-0.9975791855429256	0.37530902734621546	
TMEM165	18	8	0.1245325132553755	0.6870769204230265	99.66468526139309	-0.9975791855429256	0.37530902734621546	
WDR27	18	8	0.1245325132553755	0.6870769204230265	99.66468526139309	-0.9975791855429256	0.37530902734621546	
EIF4G2	18	8	0.1245325132553755	0.6870769204230265	99.66468526139309	-0.9975791855429256	0.37530902734621546	
LOC103091866	18	8	0.1245325132553755	0.6870769204230265	99.66468526139309	-0.9975791855429256	0.37530902734621546	
DSE	18	8	0.1245325132553755	0.6870769204230265	99.66468526139309	-0.9975791855429256	0.37530902734621546	
ZNF625-ZNF20	18	8	0.12454036596894277	0.6870769204230265	99.66468526139309	-0.9975791855429256	0.37530902734621546	
EIF3C	42	15	0.12500671441860126	0.6877125005304229	60.4448363707623	-0.6820773598149961	0.3743844055197881	
USP33	42	15	0.12500671441860126	0.6877125005304229	60.4448363707623	-0.6820773598149961	0.3743844055197881	
ING3	42	15	0.12500671441860126	0.6877125005304229	60.4448363707623	-0.6820773598149961	0.3743844055197881	
CDS1	7	4	0.12751165594622182	0.6880064142911659	156.71173819321967	-1.3601492649276337	0.37395711799462833	
PEX5L	7	4	0.12751165594622182	0.6880064142911659	156.71173819321967	-1.3601492649276337	0.37395711799462833	
SRGAP1	7	4	0.12751165594622182	0.6880064142911659	156.71173819321967	-1.3601492649276337	0.37395711799462833	
MTMR14	7	4	0.12751165594622182	0.6880064142911659	156.71173819321967	-1.3601492649276337	0.37395711799462833	
ERCC2	7	4	0.12751165594622182	0.6880064142911659	156.71173819321967	-1.3601492649276337	0.37395711799462833	
ITPK1	7	4	0.12751165594622182	0.6880064142911659	156.71173819321967	-1.3601492649276337	0.37395711799462833	
CSNK1E	7	4	0.12751854585378053	0.6880064142911659	156.71173819321967	-1.3601492649276337	0.37395711799462833	
NAT10	7	4	0.12751165594622182	0.6880064142911659	156.71173819321967	-1.3601492649276337	0.37395711799462833	
